,hq_id,inv_id,inv_name
19501,236955,171066,supplier2
19502,324791,324791,supplier1
19503,324791,122680,supplier2
19504,573856,573856,supplier1
19505,573856,483382,supplier2
19506,107494,107494,supplier1
19507,107494,168087,supplier2
19508,506080,506080,supplier1
19509,506080,170948,supplier2
19510,130676,130676,supplier1
19511,130676,215396,supplier4
19512,321960,321960,supplier1
19513,321960,168818,supplier2
19514,495666,495666,supplier1
19515,495666,170762,supplier2
19516,130245,130245,supplier1
19517,130245,47769,supplier3
19518,123153,123153,supplier1
19519,123153,13289,supplier2
19520,123153,27211,supplier3
19521,123153,42158,supplier3
19522,123153,1271098,supplier4
19523,495542,495542,supplier1
19524,495542,293749,supplier2
19525,119776,119776,supplier1
19526,119776,52793,supplier2
19527,280273,280273,supplier1
19528,280273,201428,supplier2
19529,423876,423876,supplier1
19530,423876,653925,supplier4
19531,423876,189768,supplier2
19532,423876,652505,supplier4
19533,423876,168228,supplier2
19534,495676,495676,supplier1
19535,495676,170915,supplier2
19536,495676,653415,supplier4
19537,205391,205391,supplier1
19538,205391,948045,supplier4
19539,205391,20516,supplier3
19540,205391,366888,supplier2
19541,205391,7501,supplier3
19542,205391,203276,supplier4
19543,205391,45471,supplier2
19544,176322,176322,supplier1
19545,176322,52142,supplier3
19546,188754,188754,supplier1
19547,188754,168525,supplier2
19548,188754,24921,supplier3
19549,495468,495468,supplier1
19550,495468,171082,supplier2
19551,469299,469299,supplier1
19552,469299,168060,supplier2
19553,190412,190412,supplier1
19554,190412,203306,supplier4
19555,148997,148997,supplier1
19556,148997,948085,supplier4
19557,148997,366938,supplier2
19558,148997,17128,supplier3
19559,509475,509475,supplier1
19560,509475,366942,supplier2
19561,509475,37796,supplier3
19562,509475,948105,supplier4
19563,533117,533117,supplier1
19564,533117,2889,supplier3
19565,533117,442113,supplier2
19566,268182,268182,supplier1
19567,268182,10517,supplier3
19568,268182,167767,supplier2
19569,552362,552362,supplier1
19570,552362,1839318,supplier4
19571,552362,479837,supplier2
19572,126306,126306,supplier1
19573,126306,54658,supplier3
19574,126306,366884,supplier2
19575,126306,948125,supplier4
19576,182705,182705,supplier1
19577,182705,171059,supplier2
19578,494038,494038,supplier1
19579,494038,168608,supplier2
19580,262087,262087,supplier1
19581,262087,174669,supplier3
19582,262087,479825,supplier2
19583,262087,35231,supplier3
19584,262087,329411,supplier2
19585,494005,494005,supplier1
19586,494005,49061,supplier3
19587,494005,171016,supplier2
19588,494005,211086,supplier4
19589,494005,211136,supplier4
19590,494005,3009,supplier3
19591,509524,509524,supplier1
19592,509524,168632,supplier2
19593,145196,145196,supplier1
19594,145196,229796,supplier3
19595,145196,218650,supplier2
19596,244236,244236,supplier1
19597,244236,168310,supplier2
19598,244236,17780,supplier3
19599,244236,653565,supplier4
19600,601487,601487,supplier1
19601,601487,235130,supplier3
19602,141335,141335,supplier1
19603,141335,9402,supplier3
19604,141335,723585,supplier4
19605,141335,9767,supplier3
19606,141335,21762,supplier3
19607,141335,27221,supplier3
19608,178746,178746,supplier1
19609,210560,210560,supplier1
19610,209902,209902,supplier1
19611,209902,189206,supplier4
19612,209902,133459,supplier2
19613,209902,168840,supplier2
19614,209902,168051,supplier2
19615,209292,209292,supplier1
19616,209292,168631,supplier2
19617,255497,255497,supplier1
19618,255497,170693,supplier2
19619,180092,180092,supplier1
19620,180092,38819,supplier3
19621,499148,499148,supplier1
19622,499148,14583,supplier3
19623,499148,947285,supplier4
19624,499148,442068,supplier2
19625,562313,562313,supplier1
19626,562313,442096,supplier2
19627,562313,1473018,supplier4
19628,562313,1390158,supplier4
19629,562313,2203,supplier3
19630,499124,499124,supplier1
19631,499124,168794,supplier2
19632,195010,195010,supplier1
19633,195010,211643,supplier3
19634,495408,495408,supplier1
19635,495408,285895,supplier3
19636,495408,342803,supplier2
19637,205934,205934,supplier1
19638,205934,366890,supplier2
19639,205934,16784,supplier3
19640,186704,186704,supplier1
19641,186704,47660,supplier3
19642,186704,168319,supplier2
19643,209266,209266,supplier1
19644,209266,35773,supplier3
19645,209266,80613,supplier2
19646,206099,206099,supplier1
19647,206099,167838,supplier2
19648,206099,26964,supplier3
19649,269357,269357,supplier1
19650,269357,167630,supplier2
19651,430310,430310,supplier1
19652,430310,366836,supplier2
19653,117688,117688,supplier1
19654,117688,168556,supplier2
19655,107004,107004,supplier1
19656,107004,366802,supplier2
19657,107004,948165,supplier4
19658,107004,40336,supplier3
19659,107004,179388,supplier2
19660,107004,5312,supplier3
19661,125700,125700,supplier1
19662,125700,84004,supplier2
19663,474334,474334,supplier1
19664,474334,168764,supplier2
19665,141891,141891,supplier1
19666,141891,36843,supplier3
19667,113308,113308,supplier1
19668,113308,163925,supplier2
19669,113308,20287,supplier3
19670,113308,948505,supplier4
19671,494083,494083,supplier1
19672,494083,168218,supplier2
19673,210838,210838,supplier1
19674,210838,168133,supplier2
19675,543424,543424,supplier1
19676,543424,442055,supplier2
19677,543424,1474688,supplier4
19678,352940,352940,supplier1
19679,352940,16520,supplier3
19680,352940,136301,supplier2
19681,352940,314905,supplier4
19682,352940,987485,supplier4
19683,494082,494082,supplier1
19684,494082,653395,supplier4
19685,494082,168222,supplier2
19686,494082,43996,supplier3
19687,214906,214906,supplier1
19688,214906,168763,supplier2
19689,214906,211226,supplier4
19690,325819,325819,supplier1
19691,325819,442118,supplier2
19692,325819,5455,supplier3
19693,325819,1466668,supplier4
19694,552163,552163,supplier1
19695,552163,442117,supplier2
19696,210386,210386,supplier1
19697,210386,167792,supplier2
19698,179222,179222,supplier1
19699,179222,170698,supplier2
19700,536480,536480,supplier1
19701,536480,150809,supplier2
19702,536480,1030918,supplier4
19703,536480,67954,supplier3
19704,494042,494042,supplier1
19705,494042,211236,supplier4
19706,494042,170885,supplier2
19707,494042,144026,supplier2
19708,494042,21516,supplier3
19709,200716,200716,supplier1
19710,200716,168772,supplier2
19711,200716,235200,supplier3
19712,476468,476468,supplier1
19713,476468,168494,supplier2
19714,476468,19085,supplier3
19715,629451,629451,supplier1
19716,629451,526362,supplier2
19717,629451,442097,supplier2
19718,629451,45399,supplier3
19719,121704,121704,supplier1
19720,121704,9884,supplier3
19721,162772,162772,supplier1
19722,162772,46564,supplier4
19723,162772,13256,supplier2
19724,495522,495522,supplier1
19725,495522,171665,supplier2
19726,258837,258837,supplier1
19727,258837,168814,supplier2
19728,223241,223241,supplier1
19729,223241,171693,supplier2
19730,209516,209516,supplier1
19731,209516,1317238,supplier4
19732,209516,17833,supplier3
19733,209516,335320,supplier2
19734,499068,499068,supplier1
19735,499068,167914,supplier2
19736,559876,559876,supplier1
19737,559876,479807,supplier2
19738,117777,117777,supplier1
19739,117777,412686,supplier2
19740,117777,264571,supplier3
19741,325901,325901,supplier1
19742,325901,168147,supplier2
19743,475189,475189,supplier1
19744,475189,366941,supplier2
19745,475189,23811,supplier3
19746,499108,499108,supplier1
19747,499108,366909,supplier2
19748,274455,274455,supplier1
19749,274455,168529,supplier2
19750,274455,203426,supplier4
19751,274455,11351,supplier3
19752,224267,224267,supplier1
19753,224267,29172,supplier3
19754,462378,462378,supplier1
19755,462378,38954,supplier3
19756,108340,108340,supplier1
19757,108340,22941,supplier3
19758,108340,24499,supplier3
19759,108340,66600,supplier2
19760,180276,180276,supplier1
19761,180276,98940,supplier2
19762,176997,176997,supplier1
19763,176997,291564,supplier2
19764,552162,552162,supplier1
19765,552162,484502,supplier2
19766,552162,1593418,supplier4
19767,548280,548280,supplier1
19768,548280,442140,supplier2
19769,548280,1521648,supplier4
19770,548280,842,supplier3
19771,548280,143650,supplier2
19772,133369,133369,supplier1
19773,133369,287885,supplier4
19774,494094,494094,supplier1
19775,494094,14937,supplier3
19776,494094,442073,supplier2
19777,495678,495678,supplier1
19778,495678,170916,supplier2
19779,495678,271917,supplier3
19780,495678,653485,supplier4
19781,208902,208902,supplier1
19782,208902,167711,supplier2
19783,245980,245980,supplier1
19784,245980,82704,supplier2
19785,245980,15314,supplier3
19786,495681,495681,supplier1
19787,495681,171102,supplier2
19788,288484,288484,supplier1
19789,288484,218861,supplier2
19790,288484,21956,supplier3
19791,288484,41912,supplier3
19792,288484,14803,supplier2
19793,288484,41309,supplier3
19794,288484,39910,supplier3
19795,288484,205980,supplier2
19796,288484,209796,supplier4
19797,288484,141453,supplier2
19798,238762,238762,supplier1
19799,238762,750005,supplier4
19800,203785,203785,supplier1
19801,507537,507537,supplier1
19802,507537,170869,supplier2
19803,507537,52691,supplier3
19804,507537,209816,supplier4
19805,209920,209920,supplier1
19806,209920,167780,supplier2
19807,209920,26642,supplier3
19808,209920,1390518,supplier4
19809,206584,206584,supplier1
19810,210038,210038,supplier1
19811,210038,19859,supplier3
19812,210038,209856,supplier4
19813,210038,168456,supplier2
19814,210038,167782,supplier2
19815,209388,209388,supplier1
19816,209388,54862,supplier3
19817,209388,168426,supplier2
19818,241792,241792,supplier1
19819,241792,167925,supplier2
19820,552161,552161,supplier1
19821,552161,479910,supplier2
19822,495687,495687,supplier1
19823,495687,442132,supplier2
19824,495687,991085,supplier4
19825,495687,21443,supplier3
19826,499058,499058,supplier1
19827,499058,49581,supplier3
19828,499058,171063,supplier2
19829,202174,202174,supplier1
19830,202174,202326,supplier4
19831,202174,168740,supplier2
19832,202174,32516,supplier3
19833,499146,499146,supplier1
19834,499146,479907,supplier2
19835,499146,47141,supplier3
19836,309802,309802,supplier1
19837,309802,29687,supplier3
19838,309802,307378,supplier2
19839,221386,221386,supplier1
19840,221386,9049,supplier3
19841,531581,531581,supplier1
19842,531581,1256528,supplier4
19843,531581,43144,supplier3
19844,531581,442115,supplier2
19845,257975,257975,supplier1
19846,257975,377995,supplier4
19847,336215,336215,supplier1
19848,336215,168335,supplier2
19849,336215,18456,supplier3
19850,230544,230544,supplier1
19851,230544,209886,supplier4
19852,230544,167865,supplier2
19853,562318,562318,supplier1
19854,562318,442129,supplier2
19855,533114,533114,supplier1
19856,533114,442110,supplier2
19857,195963,195963,supplier1
19858,195963,442069,supplier2
19859,195963,2572,supplier3
19860,201772,201772,supplier1
19861,201772,442087,supplier2
19862,201772,44869,supplier3
19863,495686,495686,supplier1
19864,495686,990545,supplier4
19865,495686,170709,supplier2
19866,495686,6400,supplier3
19867,506167,506167,supplier1
19868,506167,168782,supplier2
19869,269176,269176,supplier1
19870,269176,171657,supplier2
19871,536490,536490,supplier1
19872,536490,442071,supplier2
19873,536490,1593068,supplier4
19874,111094,111094,supplier1
19875,111094,168209,supplier2
19876,121339,121339,supplier1
19877,121339,1015975,supplier4
19878,121339,32843,supplier3
19879,141632,141632,supplier1
19880,141632,167873,supplier2
19881,141632,22380,supplier3
19882,256927,256927,supplier1
19883,256927,366824,supplier2
19884,256927,947315,supplier4
19885,256927,5307,supplier3
19886,251488,251488,supplier1
19887,251488,183692,supplier2
19888,212047,212047,supplier1
19889,212047,167617,supplier2
19890,273683,273683,supplier1
19891,121250,121250,supplier1
19892,121250,168509,supplier2
19893,121250,33863,supplier3
19894,540961,540961,supplier1
19895,540961,442088,supplier2
19896,540961,1512398,supplier4
19897,621857,621857,supplier1
19898,621857,505202,supplier2
19899,621857,235337,supplier3
19900,145645,145645,supplier1
19901,145645,195596,supplier4
19902,208843,208843,supplier1
19903,208843,84392,supplier2
19904,208843,46945,supplier3
19905,208843,28161,supplier3
19906,208843,37899,supplier2
19907,495628,495628,supplier1
19908,495628,9988,supplier3
19909,495628,170674,supplier2
19910,495628,211256,supplier4
19911,210950,210950,supplier1
19912,210950,167908,supplier2
19913,210950,4832,supplier3
19914,220239,220239,supplier1
19915,220239,119333,supplier2
19916,220239,24706,supplier3
19917,244489,244489,supplier1
19918,244489,22119,supplier3
19919,244489,168712,supplier2
19920,169442,169442,supplier1
19921,169442,366876,supplier2
19922,169442,16132,supplier3
19923,356027,356027,supplier1
19924,356027,325308,supplier2
19925,356027,1009335,supplier4
19926,368081,368081,supplier1
19927,368081,170955,supplier2
19928,123976,123976,supplier1
19929,123976,40103,supplier3
19930,480685,480685,supplier1
19931,480685,168404,supplier2
19932,480685,723745,supplier4
19933,480685,15936,supplier3
19934,480685,366805,supplier2
19935,480685,948965,supplier4
19936,149953,149953,supplier1
19937,149953,12431,supplier3
19938,149953,366812,supplier2
19939,494104,494104,supplier1
19940,494104,366903,supplier2
19941,494104,264529,supplier3
19942,209268,209268,supplier1
19943,499095,499095,supplier1
19944,499095,168848,supplier2
19945,499095,171089,supplier2
19946,223661,223661,supplier1
19947,223661,211546,supplier4
19948,223661,170868,supplier2
19949,223661,39152,supplier3
19950,169598,169598,supplier1
19951,169598,969635,supplier4
19952,169598,165656,supplier3
19953,169598,7758,supplier2
19954,490604,490604,supplier1
19955,490604,1466518,supplier4
19956,539512,539512,supplier1
19957,539512,653325,supplier4
19958,215131,215131,supplier1
19959,215131,358722,supplier2
19960,465201,465201,supplier1
19961,465201,213116,supplier4
19962,465201,51286,supplier3
19963,465201,120023,supplier2
19964,337965,337965,supplier1
19965,337965,946275,supplier4
19966,337965,218645,supplier2
19967,337965,40683,supplier3
19968,543830,543830,supplier1
19969,543830,428396,supplier2
19970,499141,499141,supplier1
19971,499141,168395,supplier2
19972,332106,332106,supplier1
19973,332106,85993,supplier2
19974,332106,203536,supplier4
19975,332106,45981,supplier3
19976,209363,209363,supplier1
19977,209363,168380,supplier2
19978,180089,180089,supplier1
19979,180089,168377,supplier2
19980,495629,495629,supplier1
19981,495629,168381,supplier2
19982,495629,21557,supplier3
19983,499142,499142,supplier1
19984,499142,272759,supplier3
19985,210601,210601,supplier1
19986,210601,197296,supplier4
19987,210601,168522,supplier2
19988,495543,495543,supplier1
19989,495543,197736,supplier4
19990,495543,137777,supplier2
19991,495543,4011,supplier3
19992,286150,286150,supplier1
19993,286150,38506,supplier3
19994,286150,463762,supplier2
19995,286150,1420218,supplier4
19996,193272,193272,supplier1
19997,193272,210066,supplier4
19998,506097,506097,supplier1
19999,506097,170760,supplier2
20000,468692,468692,supplier1
20001,468692,195252,supplier2
20002,597268,597268,supplier1
20003,597268,253140,supplier3
20004,111983,111983,supplier1
20005,111983,366811,supplier2
20006,111983,988745,supplier4
20007,215341,215341,supplier1
20008,215341,109401,supplier2
20009,194149,194149,supplier1
20010,194149,20539,supplier3
20011,194149,284021,supplier2
20012,188350,188350,supplier1
20013,188350,486161,supplier2
20014,145290,145290,supplier1
20015,145290,479839,supplier2
